"Tape_Media_ID"	"Media_ID"	"Mainheading"	"Subheading"
"ZA253_03_02"	"ZA253_03_02_0525"	"NULL"	"Religionsunterricht"
"ZA253_03_02"	"ZA253_03_02_0539"	"NULL"	"Die Kindheit prägende Personen"
"ZA253_03_02"	"ZA253_03_02_0561"	"NULL"	"Die damalige Stadt Bialystok III"
"ZA253_03_02"	"ZA253_03_02_0568"	"NULL"	"Einstellung zur Religion II"
"ZA253_03_02"	"ZA253_03_02_0573"	"NULL"	"Geschichte des Großvaters"
"ZA253_03_02"	"ZA253_03_02_0597"	"Besatzung und Krieg in Bialystok II"	"Familienalltag I"
"ZA253_03_02"	"ZA253_03_02_0608"	"NULL"	"Geschichte der Mutter III"
"ZA253_03_02"	"ZA253_03_02_0619"	"NULL"	"Geschichte des Vaters V"
"ZA253_03_02"	"ZA253_03_02_0629"	"NULL"	"Geschichte des Onkels"
"ZA253_03_02"	"ZA253_03_02_0643"	"NULL"	"Geschichte des Vaters VI"
"ZA253_03_02"	"ZA253_03_02_0673"	"NULL"	"Vaters Hilfe für die jüdische Bevölkerung"
"ZA253_03_02"	"ZA253_03_02_0713"	"NULL"	"Familienalltag II"
"ZA253_03_02"	"ZA253_03_02_0726"	"Verhaftung durch die Gestapo II"	"NULL"
"ZA253_03_02"	"ZA253_03_02_0735"	"Im Jozef-Bem-Gefängnis II"	"NULL"
"ZA253_03_02"	"ZA253_03_02_0746"	"Im KZ-Ravensbrück II"	"Einlieferung und die ersten Stunden im Lager"
"ZA253_03_02"	"ZA253_03_02_0770"	"NULL"	"Beziehungen unter den Häftlingen II"
"ZA253_03_02"	"ZA253_03_02_0775"	"NULL"	"Beschreibung des Lagers"
"ZA253_03_02"	"ZA253_03_02_0779"	"NULL"	"Beziehungen unter den Häftlingen III"
"ZA253_03_02"	"ZA253_03_02_0791"	"NULL"	"Kategorien der Häftlinge II"
"ZA253_03_02"	"ZA253_03_02_0803"	"NULL"	"Arbeit im Lager II"
"ZA253_03_02"	"ZA253_03_02_0813"	"NULL"	"Beziehungen unter den Häftlingen IV"
"ZA253_03_02"	"ZA253_03_02_0828"	"NULL"	"Arbeit im Lager III"
"ZA253_03_02"	"ZA253_03_02_0832"	"NULL"	"Transportliste und Alias-Name"
"ZA253_03_02"	"ZA253_03_02_0842"	"NULL"	"Rezeption der Vergangenheit"
"ZA253_03_02"	"ZA253_03_02_0850"	"Lager Helmbrechts II"	"Beschreibung des Lagers I"
"ZA253_03_02"	"ZA253_03_02_0856"	"NULL"	"Auf den Spuren der Vergangenheit"
"ZA253_03_02"	"ZA253_03_02_0873"	"NULL"	"Beschreibung des Lagers II"
"ZA253_03_02"	"ZA253_03_02_0883"	"NULL"	"Arbeit in der Munitionsfabrik III"
"ZA253_03_02"	"ZA253_03_02_0910"	"NULL"	"Jüdische Häftlinge II"
"ZA253_03_02"	"ZA253_03_02_0946"	"NULL"	"Eigene jüdische Identität"
"ZA253_03_02"	"ZA253_03_02_0956"	"NULL"	"Freie Zeit im Lager II"
"ZA253_03_02"	"ZA253_03_02_0964"	"NULL"	"Nachkriegstreffen mit den ehemaligen Häftlingen"
"ZA253_03_03"	"ZA253_03_03_0005"	"Kontakt und Kommunikation mit der Außenwelt während der Haft und Lagerzeit"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0012"	"Rückkehr nach Bialystok II"	"Station Dresden II"
"ZA253_03_03"	"ZA253_03_03_0018"	"Leben in Lodz II"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0025"	"Situation der Juden in Polen nach dem Krieg"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0041"	"NULL"	"Lodzer Juden"
"ZA253_03_03"	"ZA253_03_03_0048"	"NULL"	"Pogrom in Kielce"
"ZA253_03_03"	"ZA253_03_03_0058"	"NULL"	"Antisemitismus"
"ZA253_03_03"	"ZA253_03_03_0071"	"NULL"	"Familien- und Bekanntenkreis"
"ZA253_03_03"	"ZA253_03_03_0080"	"NULL"	"Die ermordeten und überlebenden Familienangehörigen"
"ZA253_03_03"	"ZA253_03_03_0107"	"Reminiszenz an die Lodzer und Warschauer Zeit"	"Partisanerzeit des ersten Ehemanns"
"ZA253_03_03"	"ZA253_03_03_0115"	"NULL"	"Das Jahr 1968 II"
"ZA253_03_03"	"ZA253_03_03_0130"	"NULL"	"Überlegungen über die Ausreise II"
"ZA253_03_03"	"ZA253_03_03_0137"	"NULL"	"Vorbereitung der Ausreise und Fahrt nach Berlin III"
"ZA253_03_03"	"ZA253_03_03_0146"	"Entschädigungsprozess I und die polnische Staatsbürgerschaft"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0166"	"Exil in Westberlin II"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0178"	"Psychische und physische Auswirkungen der Haft- und Lagerzeit"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0238"	"Exil in Westberlin III"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0248"	"Entschädigungsprozess II"	"NULL"
"ZA253_03_03"	"ZA253_03_03_0267"	"Lebenstestament für die kommenden Generationen"	"NULL"
"ZA255_07_01"	"ZA255_07_01_0001"	"Einleitung"	"NULL"
"ZA255_07_01"	"ZA255_07_01_0002"	"Kindheit, geboren am 8. Juli 1926 in Łódz"	"NULL"
"ZA255_07_01"	"ZA255_07_01_0004"	"NULL"	"Familie"
"ZA255_07_01"	"ZA255_07_01_0008"	"NULL"	"Volksschule (Grundschule)"
"ZA255_07_01"	"ZA255_07_01_0009"	"NULL"	"Aufnahmeprüfung für das Handelsgymnasium"
"ZA255_07_01"	"ZA255_07_01_0010"	"NULL"	"Unruhen vor dem Kriegsausbruch"
"ZA255_07_01"	"ZA255_07_01_0013"	"Ausbruch des Krieges"	"NULL"
"ZA255_07_01"	"ZA255_07_01_0017"	"Kriegsalltag unter deutscher Besatzung in Łódź"	"NULL"
"ZA255_07_01"	"ZA255_07_01_0064"	"NULL"	"Vorladung zum Arbeitsamt, 1941"
"ZA255_07_01"	"ZA255_07_01_0085"	"NULL"	"Zwangsarbeit in der Wirkerei Makus 1941 bis März 1943"
"ZA255_07_01"	"ZA255_07_01_0129"	"NULL"	"Das jüdische Ghetto"
"ZA255_07_01"	"ZA255_07_01_0166"	"NULL"	"Schließung der Wirkerei Makus"
"ZA255_07_01"	"ZA255_07_01_0174"	"Zwangsarbeit bei der Firma AEG (Hennigsdorf)"	"NULL"
"ZA255_07_01"	"ZA255_07_01_0189"	"NULL"	"Deportation nach Berlin"
"ZA255_07_01"	"ZA255_07_01_0194"	"NULL"	"Ankunft im Durchgangslager"
"ZA255_07_01"	"ZA255_07_01_0207"	"NULL"	"Deportation nach Hennigsdorf und Papenberge, März 1943"
"ZA255_07_01"	"ZA255_07_01_0218"	"NULL"	"Lebens- und Arbeitsbedingungen"
"ZA255_07_02"	"ZA255_07_02_0016"	"NULL"	"Kampf gegen Läuse"
"ZA255_07_02"	"ZA255_07_02_0045"	"NULL"	"Rebellion gegen die Lagerführerin - Lagerwechsel"
"ZA255_07_02"	"ZA255_07_02_0093"	"NULL"	"Unterkunft"
"ZA255_07_02"	"ZA255_07_02_0132"	"NULL"	"Kontakt zur Heimat"
"ZA255_07_02"	"ZA255_07_02_0146"	"NULL"	"Folgen der Mangelernährung"
"ZA255_07_02"	"ZA255_07_02_0168"	"NULL"	"1945, Verschlechterung der Ernährungsversorgung"
"ZA255_07_02"	"ZA255_07_02_0205"	"NULL"	"Arbeit bei der Trennung von Glimmer - Gesundheitliche Folgen"
"ZA255_07_02"	"ZA255_07_02_0219"	"NULL"	"Arbeit an den Maschinen - Sexuelle Belästigungen"
"ZA255_07_03"	"ZA255_07_03_0042"	"NULL"	"Hilfe von einem Deutschen und französischen Kriegsgefangenen"
"ZA255_07_03"	"ZA255_07_03_0057"	"NULL"	"Arbeitszeiten - Schlafmangel"
"ZA255_07_03"	"ZA255_07_03_0081"	"NULL"	"Briefkontakt zur Familie"
"ZA255_07_03"	"ZA255_07_03_0091"	"NULL"	"\Verbotene Hilfeleistung\"" für KZ-Häftlinge, Verhör, Inhaftierung, Bestrafung"""
"ZA255_07_04"	"ZA255_07_04_0022"	"Zwangsarbeit bei der Reichsbahn"	"NULL"
"ZA255_07_04"	"ZA255_07_04_0026"	"NULL"	"Bombardierung des AEG-Werks"
"ZA255_07_04"	"ZA255_07_04_0042"	"NULL"	"Streik - Arbeitsplatzwechsel"
"ZA255_07_04"	"ZA255_07_04_0067"	"Befreiung, April 1945"	"NULL"
"ZA255_07_04"	"ZA255_07_04_0150"	"Rückkehr,  30.April 1945-10.Mai 1945"	"NULL"
"ZA255_07_04"	"ZA255_07_04_0154"	"NULL"	"Hilfe von polnischen Soldaten"
"ZA255_07_04"	"ZA255_07_04_0189"	"NULL"	"Begegnung mit sowjetischen Soldaten"
"ZA255_07_04"	"ZA255_07_04_0200"	"NULL"	"Angst vor Vergewaltigung"
"ZA255_07_04"	"ZA255_07_04_0234"	"NULL"	"Enttäuschung in einer polnischen Bäckerei"
"ZA255_07_04"	"ZA255_07_04_0258"	"NULL"	"Die Zugfahrt Gorzów-Poznan-Łódź"
"ZA255_07_04"	"ZA255_07_04_0277"	"NULL"	"Ankunft in Łódź, 10. Mai 1945"
"ZA255_07_05"	"ZA255_07_05_0001"	"Nachkriegszeit"	"NULL"
"ZA255_07_05"	"ZA255_07_05_0002"	"NULL"	"Wohnungswechsel"
"ZA255_07_05"	"ZA255_07_05_0015"	"NULL"	"Schulbildung - Teilnahme an Schnellkursen zur Erlangung der Hochschulreife (1949 - Abitur)"
"ZA255_07_05"	"ZA255_07_05_0089"	"NULL"	"Studium der Volkswirtschaft (Abschluss 1953) und Arbeit bei der Zentrale für Erdölprodukte (1950-58)"
"ZA255_07_05"	"ZA255_07_05_0154"	"NULL"	"Arbeit in der Buchhaltung des Textilimports (bis zur Rente)"
"ZA255_07_05"	"ZA255_07_05_0165"	"NULL"	"Wohnungsbedingungen nach dem Krieg"
"ZA255_07_05"	"ZA255_07_05_0188"	"NULL"	"Tod des Vaters, 1970"
"ZA255_07_05"	"ZA255_07_05_0210"	"NULL"	"Wohnungswechsel (Mitte der 70er Jahre)"
"ZA255_07_05"	"ZA255_07_05_0217"	"NULL"	"Verhältnis zur Partei"
"ZA255_07_05"	"ZA255_07_05_0236"	"NULL"	"Gesellschaftliches Engagement"
"ZA255_07_05"	"ZA255_07_05_0239"	"NULL"	"Gründungs- und Vorstandsmitglied des Vereins der durch das 3. Reich geschädigten Polen"
"ZA255_07_05"	"ZA255_07_05_0347"	"NULL"	"Zu Besuch in Berlin"
"ZA255_07_05"	"ZA255_07_05_0351"	"NULL"	"Familienleben"
"ZA255_07_05"	"ZA255_07_05_0376"	"Beurteilung der Zwangsarbeit"	"NULL"
"ZA255_07_06"	"ZA255_07_06_0001"	"Kindheit - Das Verhältnis zu den Eltern, Ferienzeit auf dem Land"	"NULL"
"ZA255_07_06"	"ZA255_07_06_0146"	"Łódź: Eine multinationale Stadt"	"NULL"
"ZA255_07_06"	"ZA255_07_06_0166"	"Rückgabe eines Kinderbuches nach vielen Jahren"	"NULL"
"ZA255_07_06"	"ZA255_07_06_0191"	"Veränderungen im Alltag nach Ausbruch des Krieges"	"NULL"
"ZA255_07_06"	"ZA255_07_06_0192"	"NULL"	"Öffentliche Hinrichtung von polnischen Männern"
"ZA255_07_06"	"ZA255_07_06_0206"	"NULL"	"Überfall auf ein jüdisches Geschäft"
"ZA255_07_06"	"ZA255_07_06_0222"	"Das jüdische Leben in Łódz vor dem Krieg"	"NULL"
"ZA255_07_07"	"ZA255_07_07_0001"	"Das religiöse Leben in Łódź (Trauerzüge)"	"NULL"
"ZA255_07_07"	"ZA255_07_07_0024"	"Veränderungen im Alltag nach Ausbruch des Krieges (2)"	"NULL"
"ZA255_07_07"	"ZA255_07_07_0124"	"Das Ghetto (Juden, \Zigeuner\"")"""	"NULL"
"ZA255_07_07"	"ZA255_07_07_0256"	"Entschädigungen"	"NULL"
"ZA331_04_01"	"ZA331_04_01_0001"	"Einleitung"	"NULL"
"ZA331_04_01"	"ZA331_04_01_0005"	"Kindheit"	"Geburt 1926 in Leningrad"
"ZA331_04_01"	"ZA331_04_01_0007"	"NULL"	"Vorstellung der Familie mütterlicher- und väterlicherseits"
"ZA331_04_01"	"ZA331_04_01_0016"	"NULL"	"Leben des Vaters I: 1. Weltkrieg und nach der Oktoberrevolution 1917"
"ZA331_04_01"	"ZA331_04_01_0020"	"NULL"	"Wohnort und Lebenssituation der Familie"
"ZA331_04_01"	"ZA331_04_01_0027"	"NULL"	"Leben des Vaters II: Verhaftung (Großer Terror 1937) und Tod (Erschießung 1938)"
"ZA331_04_01"	"ZA331_04_01_0045"	"NULL"	"Verbannung nach Kustanaj"
"ZA331_04_01"	"ZA331_04_01_0052"	"NULL"	"Leningrader Wohnung während der Verbannung - Verdichtung des Wohnraums"
"ZA331_04_01"	"ZA331_04_01_0057"	"NULL"	"Onkel Kolja und dessen Bemühungen um Aufhebung der Verbannung"
"ZA331_04_01"	"ZA331_04_01_0065"	"NULL"	"Rückkehr aus der Verbannung nach Ržev 1940 - Regelung \minus sto kilometrov\"""""
"ZA331_04_01"	"ZA331_04_01_0076"	"Kriegsbeginn 1941 und Besatzung 1941-1942 I"	"Offizielle Leugnung der Bedrohung durch den Krieg"
"ZA331_04_01"	"ZA331_04_01_0083"	"NULL"	"Stalins Direktive Nr. 1 (Juni 1941) in Ržev"
"ZA331_04_01"	"ZA331_04_01_0090"	"NULL"	"Fluchtversuch aus Ržev nach Kalinin"
"ZA331_04_01"	"ZA331_04_01_0102"	"NULL"	"Erste Begegnung mit deutschen Soldaten I"
"ZA331_04_01"	"ZA331_04_01_0105"	"NULL"	"Rückkehr nach Ržev und Zusammenleben mit Okkupanten I"
"ZA331_04_01"	"ZA331_04_01_0110"	"NULL"	"Hungersnot Winter 1941 bis Sommer 1942 I"
"ZA331_04_01"	"ZA331_04_01_0119"	"Deportation  Sommer 1942 und Zwangsarbeit in Halberstadt I"	"Auswahl zur Deportation und Vorbereitung"
"ZA331_04_01"	"ZA331_04_01_0123"	"NULL"	"Abtransport und Durchgangslager Sudauen (Suwałki)"
"ZA331_04_01"	"ZA331_04_01_0129"	"NULL"	"Zwangsarbeitermarkt in Magdeburg"
"ZA331_04_01"	"ZA331_04_01_0136"	"NULL"	"Arbeitsort: Junkers-Werke in Halberstadt"
"ZA331_04_01"	"ZA331_04_01_0147"	"NULL"	"Arbeit für die Junkers-Werke I"
"ZA331_04_01"	"ZA331_04_01_0151"	"NULL"	"Deutsche Entschädigungszahlungen I"
"ZA331_04_01"	"ZA331_04_01_0156"	"NULL"	"Arbeit für die Junkers-Werke II und das Lager im Vergleich Ost-/Westarbeiter"
"ZA331_04_01"	"ZA331_04_01_0164"	"NULL"	"Lagerverpflegung"
"ZA331_04_01"	"ZA331_04_01_0176"	"NULL"	"Schuldbewusstsein gegenüber seinen Verwandten in Leningrad (Leningrader Blockade 1941-1944) I"
"ZA331_04_01"	"ZA331_04_01_0181"	"NULL"	"Lageralltag: Essensbeschaffung durch Kontakt zu anderen Zwangsarbeitern"
"ZA331_04_01"	"ZA331_04_01_0203"	"NULL"	"Bombardierung Halberstadts 1945 als eines Ortes der Kriegsindustrie"
"ZA331_04_01"	"ZA331_04_01_0243"	"Kriegsende und Befreiung I"	"Erste Begegnung mit Amerikanern: Vergleich mit Deutschen und Russen"
"ZA331_04_01"	"ZA331_04_01_0257"	"NULL"	"Auflösung des Lagers I: Plünderung"
"ZA331_04_01"	"ZA331_04_01_0260"	"NULL"	"Auflösung des Lagers II: Sowjetische Besetzung"
"ZA331_04_02"	"ZA331_04_02_0001"	"NULL"	"Auflösung des Lagers III: Wege der Freigelassenen"
"ZA331_04_02"	"ZA331_04_02_0011"	"NULL"	"Filtrierung durch SMERSCH (sowjetische Spionageabwehr) und Einrichtung eines Repatriierungslagers"
"ZA331_04_02"	"ZA331_04_02_0025"	"Wehrdienst 1945-1951"	"Rekrutierung in die sowjetische Armee in Halberstadt"
"ZA331_04_02"	"ZA331_04_02_0029"	"NULL"	"Beginn der militärischen Laufbahn in Halberstadt, Einberufung zur Luftwaffe"
"ZA331_04_02"	"ZA331_04_02_0036"	"NULL"	"Stationierung in Werder (Havel), Vasilij-Stalin-Anekdote"
"ZA331_04_02"	"ZA331_04_02_0058"	"NULL"	"Versetzung nach Petrozavodsk, Ende des Wehrdienstes 1951"
"ZA331_04_02"	"ZA331_04_02_0063"	"NULL"	"Militärurlaub in Leningrad, Bekanntschaft mit seiner künftigen Ehefrau"
"ZA331_04_02"	"ZA331_04_02_0071"	"Leben nach 1951"	"Austritt aus dem Wehrdienst (Demobilisation) und Rückkehr ins Zivilleben"
"ZA331_04_02"	"ZA331_04_02_0084"	"NULL"	"Berufsausbildung und Schulabschluss an der Abendschule"
"ZA331_04_02"	"ZA331_04_02_0104"	"NULL"	"Gescheiterte Bewerbung fürs Ingenieursstudium"
"ZA331_04_02"	"ZA331_04_02_0126"	"NULL"	"Studium der Kältetechnik"
"ZA331_04_02"	"ZA331_04_02_0133"	"NULL"	"Familiengründung und -leben"
"ZA331_04_02"	"ZA331_04_02_0147"	"NULL"	"Karierre I: Stipendiat, Abschluss 1957, Promotion 1965, Mitarbeit am Institut für Kältetechnik"
"ZA331_04_02"	"ZA331_04_02_0161"	"NULL"	"Karriere II: Parteieintritt, Dekan am Institut"
"ZA331_04_03"	"ZA331_04_03_0037"	"NULL"	"Kunst als Hobby: Sammeln und Vorträge über Kunst"
"ZA331_04_03"	"ZA331_04_03_0080"	"NULL"	"Familienleben: Tod der nächsten Verwandten"
"ZA331_04_03"	"ZA331_04_03_0082"	"NULL"	"Aufarbeitung der Geschichte des Vaters durch Einsicht in die KGB-Akten"
"ZA331_04_03"	"ZA331_04_03_0130"	"NULL"	"Dokumente aus dem Archiv des Interviewten: Rehabilitation der Familie"
"ZA331_04_03"	"ZA331_04_03_0144"	"NULL"	"Deutsche Entschädigungszahlungen II und Rente als Kriegsteilnehmer und Invalider"
"ZA331_04_03"	"ZA331_04_03_0156"	"Zwangsarbeit in Halberstadt II; Befreiung II"	"Hilfe im Lageralltag: geschenktes Brot von Belgiern und Deutschen"
"ZA331_04_03"	"ZA331_04_03_0165"	"NULL"	"Schuldbewusstsein gegenüber seinen Verwandten in Leningrad (Leningrader Blockade 1941-1944) II"
"ZA331_04_03"	"ZA331_04_03_0169"	"NULL"	"Nach der Befreiung: Erste Liebe und Rettung vor Verbannung"
"ZA331_04_03"	"ZA331_04_03_0177"	"Familiengeschichte: politische und religiöse Ansichten"	"NULL"
"ZA331_04_04"	"ZA331_04_04_0013"	"Kriegsbeginn 1941 und Besatzung 1941-1942 II"	"Erste Begegnung mit deutschen Soldaten II (1941)"
"ZA331_04_04"	"ZA331_04_04_0030"	"NULL"	"Rückkehr nach Ržev und Zusammenleben mit Okkupanten II"
"ZA331_04_04"	"ZA331_04_04_0035"	"NULL"	"Hungersnot Winter 1941 bis Sommer 1942 II"
"ZA331_04_04"	"ZA331_04_04_0043"	"Geschichte der Mutter während des Krieges"	"Deportation aus dem besetzten Ržev"
"ZA331_04_04"	"ZA331_04_04_0053"	"NULL"	"Zwangsarbeit in einem Lager in Mitteldeutschland"
"ZA331_04_04"	"ZA331_04_04_0056"	"NULL"	"Rückkehr nach Leningrad durch Bestechung des NKWD"
"ZA331_04_04"	"ZA331_04_04_0065"	"NULL"	"Geschichte anderer Verwandter während des Krieges"
"ZA331_04_04"	"ZA331_04_04_0076"	"Geschichte der Ehefrau"	"Bekanntschaft mit der künftigen Ehefrau"
"ZA331_04_04"	"ZA331_04_04_0085"	"NULL"	"Leningrader Blockade und ihre Folgen, früher Tod"
"ZA331_04_04"	"ZA331_04_04_0097"	"Zwangsarbeit in Halberstadt III"	"Zusammensetzung der Lagerinsassen, Deportation flüchtiger sowjetischer Kriegsgefangener"
"ZA331_04_04"	"ZA331_04_04_0111"	"NULL"	"Freundschaft im Lager im Vergleich zu späteren Freundschaften in der Armee"
"ZA331_04_04"	"ZA331_04_04_0123"	"Eigenes Verständnis der Kriegsgeschichte im Vergleich zu sowjetischem Geschichtsmythos I"	"NULL"
"ZA331_04_04"	"ZA331_04_04_0160"	"Zwangsarbeit in Halberstadt IV: Strafe für Vergehen im Lager"	"NULL"
"ZA331_04_04"	"ZA331_04_04_0178"	"Eigenes Verständnis der Kriegsgeschichte im Vergleich zu sowjetischem Geschichtsmythos II"	"NULL"
"ZA331_04_04"	"ZA331_04_04_0187"	"Umgang der Mitmenschen mit seiner Vergangenheit als Sohn eines \Volksfeinds\"" und Zwangsarbeiter"""	"NULL"
"ZA335_04_01"	"ZA335_04_01_0001"	"Einleitung"	"NULL"
"ZA335_04_01"	"ZA335_04_01_0004"	"Familie und Erziehung"	"Geburt und Tod der Mutter"
"ZA335_04_01"	"ZA335_04_01_0007"	"NULL"	"Vater"
"ZA335_04_01"	"ZA335_04_01_0014"	"NULL"	"Erziehung zuhause und in der Schule"
"ZA335_04_01"	"ZA335_04_01_0016"	"NULL"	"Sozialisation als Oktoberkind, Pionierin und Komsomolzin"
"ZA335_04_01"	"ZA335_04_01_0017"	"NULL"	"Volkstanzunterricht im Haus der Pioniere"
"ZA335_04_01"	"ZA335_04_01_0020"	"Finnlandfeldzug (1939-1940)"	"Kriegsbeginn und Situation in Leningrad"
"ZA335_04_01"	"ZA335_04_01_0023"	"NULL"	"Besichtigung der Mannerheim-Linie"
"ZA335_04_01"	"ZA335_04_01_0028"	"Beginn des 2.Weltkriegs"	"Angriff Deutschlands"
"ZA335_04_01"	"ZA335_04_01_0032"	"NULL"	"Meldung als Freiwillige zur Armee"
"ZA335_04_01"	"ZA335_04_01_0035"	"NULL"	"Arbeit im Betrieb und Ausbildung zur Krankenschwester"
"ZA335_04_01"	"ZA335_04_01_0041"	"NULL"	"Praktikum im Kreiskrankenhaus Vsevoložsk"
"ZA335_04_01"	"ZA335_04_01_0043"	"NULL"	"Armeedienst im Vernichtungsbataillon Nr. 127 des NKWD als Krankenschwester"
"ZA335_04_01"	"ZA335_04_01_0053"	"NULL"	"Blockadebeginn und Bombardierung"
"ZA335_04_01"	"ZA335_04_01_0064"	"NULL"	"Arbeit im Krankenhaus in Leningrad"
"ZA335_04_01"	"ZA335_04_01_0068"	"Aufenthalt in der Besatzungszone"	"Anwerbung und Arbeit als Agentin im feindlichen Hinterland"
"ZA335_04_01"	"ZA335_04_01_0070"	"NULL"	"Deutschkenntnisse"
"ZA335_04_01"	"ZA335_04_01_0079"	"NULL"	"Verhaftung und Haftbedingungen"
"ZA335_04_01"	"ZA335_04_01_0091"	"NULL"	"Legende für den Fall der Gefangenschaft"
"ZA335_04_01"	"ZA335_04_01_0092"	"NULL"	"Deutsche Propaganda"
"ZA335_04_01"	"ZA335_04_01_0095"	"NULL"	"Haftbedingungen der Kriegsgefangenen"
"ZA335_04_01"	"ZA335_04_01_0098"	"NULL"	"Gespräch mit Kriegsgefangenen"
"ZA335_04_01"	"ZA335_04_01_0106"	"NULL"	"Verhör durch Gestapo"
"ZA335_04_01"	"ZA335_04_01_0115"	"Verschleppung nach Deutschland"	"Deportation über Ljuban und Tilsit"
"ZA335_04_01"	"ZA335_04_01_0122"	"NULL"	"Flucht, Versteck und erneute Gefangenschaft"
"ZA335_04_01"	"ZA335_04_01_0124"	"NULL"	"Ankunft in Ulm"
"ZA335_04_01"	"ZA335_04_01_0125"	"Zwangsarbeit I"	"Arbeit im Kriegsbetrieb Mauserwerke"
"ZA335_04_01"	"ZA335_04_01_0137"	"NULL"	"Von ihr verursachter Schaden und Wechsel der Arbeitsstelle"
"ZA335_04_01"	"ZA335_04_01_0144"	"NULL"	"Auseinandersetzung mit einem Vorgesetzten"
"ZA335_04_02"	"ZA335_04_02_0002"	"NULL"	"Unterkunft im Lager"
"ZA335_04_02"	"ZA335_04_02_0009"	"NULL"	"Zwischenmenschliche Beziehungen im Lager"
"ZA335_04_02"	"ZA335_04_02_0018"	"Flucht aus dem Lager"	"Vorbereitung"
"ZA335_04_02"	"ZA335_04_02_0029"	"NULL"	"Unmittelbarer Anlaß"
"ZA335_04_02"	"ZA335_04_02_0046"	"NULL"	"Umstände"
"ZA335_04_02"	"ZA335_04_02_0056"	"NULL"	"Leben auf der Flucht"
"ZA335_04_02"	"ZA335_04_02_0082"	"NULL"	"Gefangennahme durch Jäger und Hitlerjugend"
"ZA335_04_02"	"ZA335_04_02_0093"	"Aufenthalt im Gefängnis Tübingen"	"Beziehungen zu den Deutschen I"
"ZA335_04_02"	"ZA335_04_02_0096"	"NULL"	"Beziehungen zu anderen Häftlingen"
"ZA335_04_02"	"ZA335_04_02_0103"	"NULL"	"Beziehungen zu den Deutschen II"
"ZA335_04_02"	"ZA335_04_02_0109"	"Zwangsarbeit II"	"Beschreibung der Strickerei-Fabrik"
"ZA335_04_02"	"ZA335_04_02_0112"	"NULL"	"Ausstattung im Zivilarbeiterlager Mössingen und Beschreibung der ukrainischen Arbeiterinnen"
"ZA335_04_02"	"ZA335_04_02_0121"	"NULL"	"Ernährungssituation"
"ZA335_04_02"	"ZA335_04_02_0127"	"NULL"	"Probleme aufgrund der vorherigen Flucht"
"ZA335_04_02"	"ZA335_04_02_0139"	"NULL"	"Fluchtversuch"
"ZA335_04_02"	"ZA335_04_02_0146"	"Gefängnisaufenthalt"	"Verhör im Gefängnis Tübingen"
"ZA335_04_02"	"ZA335_04_02_0154"	"NULL"	"Erzählung eines deutschen Soldaten über den Empfang der Deutschen in Weissrussland"
"ZA335_04_02"	"ZA335_04_02_0161"	"NULL"	"Hilfsangebot des Untersuchungsführers"
"ZA335_04_02"	"ZA335_04_02_0164"	"NULL"	"Verleumdung"
"ZA335_04_02"	"ZA335_04_02_0171"	"NULL"	"Aufenthalt in verschiedenen Lagern und Gefängnissen"
"ZA335_04_02"	"ZA335_04_02_0181"	"NULL"	"Behandlung während des Verhörs"
"ZA335_04_02"	"ZA335_04_02_0191"	"NULL"	"Bedingungen im Gefängnis am Alexanderplatz/Berlin"
"ZA335_04_02"	"ZA335_04_02_0199"	"Erste Schritte im Konzentrationslager Ravensbrück"	"NULL"
"ZA335_04_02"	"ZA335_04_02_0201"	"NULL"	"Religion und Komsomolzugehörigkeit"
"ZA335_04_03"	"ZA335_04_03_0001"	"NULL"	"Ankunft und Wiedererkennen des Lagers aus einem Traum"
"ZA335_04_03"	"ZA335_04_03_0013"	"NULL"	"Glaube und Religion"
"ZA335_04_03"	"ZA335_04_03_0024"	"NULL"	"Verbergen eines Ringes und einer Ikone während der Gefangenschaft"
"ZA335_04_03"	"ZA335_04_03_0040"	"NULL"	"Desinfektion im Bad"
"ZA335_04_03"	"ZA335_04_03_0049"	"NULL"	"Kennenlernen einer norwegischen Arbeiterin / ihrer ersten \Lagermutti\"""""
"ZA335_04_03"	"ZA335_04_03_0061"	"NULL"	"Ärztliche Begutachtung und Kleiderausgabe"
"ZA335_04_03"	"ZA335_04_03_0066"	"NULL"	"Ausstattung und Leben im Quarantäneblock"
"ZA335_04_03"	"ZA335_04_03_0084"	"NULL"	"Das reguläre Lager und seine Regeln"
"ZA335_04_03"	"ZA335_04_03_0089"	"NULL"	"Regelbruch ihrer Nachbarin und Bestrafung beider"
"ZA335_04_03"	"ZA335_04_03_0112"	"Leben im KZ Ravensbrück"	"Zählappell zur Arbeit"
"ZA335_04_03"	"ZA335_04_03_0116"	"NULL"	"Exkurs über Sterblichkeit und Todesarten und die Gruppe der Bibelforscher"
"ZA335_04_03"	"ZA335_04_03_0121"	"NULL"	"Nationalitäten"
"ZA335_04_03"	"ZA335_04_03_0122"	"NULL"	"Vergleich der Ernährungssituation in den Lagern mit der Blockadezeit"
